name,address,size,end,classification,confidence
func_003A28F0,0x003A28F0,0x1F0,0x003A2AE0,code,spimdisasm-explicit-size-before-first-data
func_003A2AE0,0x003A2AE0,0x108,0x003A2BE8,code,spimdisasm-explicit-size-before-first-data
func_003A2BF0,0x003A2BF0,0x7C,0x003A2C6C,code,spimdisasm-explicit-size-before-first-data
func_003A2C70,0x003A2C70,0x64,0x003A2CD4,code,spimdisasm-explicit-size-before-first-data
func_003A2CE0,0x003A2CE0,0x80,0x003A2D60,code,spimdisasm-explicit-size-before-first-data
func_003A2D60,0x003A2D60,0xB4,0x003A2E14,code,spimdisasm-explicit-size-before-first-data
func_003A2E20,0x003A2E20,0x188,0x003A2FA8,code,spimdisasm-explicit-size-before-first-data
func_003A2FB0,0x003A2FB0,0x94,0x003A3044,code,spimdisasm-explicit-size-before-first-data
func_003A3050,0x003A3050,0x2E4,0x003A3334,code,spimdisasm-explicit-size-before-first-data
func_003A3340,0x003A3340,0xD4,0x003A3414,code,spimdisasm-explicit-size-before-first-data
func_003A3420,0x003A3420,0x1FC,0x003A361C,code,spimdisasm-explicit-size-before-first-data
func_003A3620,0x003A3620,0x1D0,0x003A37F0,code,spimdisasm-explicit-size-before-first-data
func_003A37F0,0x003A37F0,0x20,0x003A3810,code,spimdisasm-explicit-size-before-first-data
func_003A3810,0x003A3810,0x64,0x003A3874,code,spimdisasm-explicit-size-before-first-data
func_003A3880,0x003A3880,0x30,0x003A38B0,code,spimdisasm-explicit-size-before-first-data
func_003A38B0,0x003A38B0,0x88,0x003A3938,code,spimdisasm-explicit-size-before-first-data
func_003A3940,0x003A3940,0x22C,0x003A3B6C,code,spimdisasm-explicit-size-before-first-data
func_003A3B70,0x003A3B70,0x19C,0x003A3D0C,code,spimdisasm-explicit-size-before-first-data
func_003A3D10,0x003A3D10,0x264,0x003A3F74,code,spimdisasm-explicit-size-before-first-data
func_003A3F80,0x003A3F80,0x1D4,0x003A4154,code,spimdisasm-explicit-size-before-first-data
func_003A4160,0x003A4160,0x80,0x003A41E0,code,spimdisasm-explicit-size-before-first-data
func_003A41E0,0x003A41E0,0x4C,0x003A422C,code,spimdisasm-explicit-size-before-first-data
func_003A4230,0x003A4230,0x20,0x003A4250,code,spimdisasm-explicit-size-before-first-data
func_003A4250,0x003A4250,0xE8,0x003A4338,code,spimdisasm-explicit-size-before-first-data
func_003A4340,0x003A4340,0xB0,0x003A43F0,code,spimdisasm-explicit-size-before-first-data
func_003A43F0,0x003A43F0,0x4C,0x003A443C,code,spimdisasm-explicit-size-before-first-data
func_003A4440,0x003A4440,0x14C,0x003A458C,code,spimdisasm-explicit-size-before-first-data
func_003A4590,0x003A4590,0xDC,0x003A466C,code,spimdisasm-explicit-size-before-first-data
func_003A4670,0x003A4670,0x124,0x003A4794,code,spimdisasm-explicit-size-before-first-data
func_003A47A0,0x003A47A0,0xD0,0x003A4870,code,spimdisasm-explicit-size-before-first-data
func_003A4870,0x003A4870,0x44,0x003A48B4,code,spimdisasm-explicit-size-before-first-data
func_003A48C0,0x003A48C0,0x8,0x003A48C8,code,spimdisasm-explicit-size-before-first-data
func_003A48D0,0x003A48D0,0x98,0x003A4968,code,spimdisasm-explicit-size-before-first-data
func_003A4970,0x003A4970,0x150,0x003A4AC0,code,spimdisasm-explicit-size-before-first-data
func_003A4AC0,0x003A4AC0,0x88,0x003A4B48,code,spimdisasm-explicit-size-before-first-data
func_003A4B50,0x003A4B50,0x1C0,0x003A4D10,code,spimdisasm-explicit-size-before-first-data
func_003A4D10,0x003A4D10,0x128,0x003A4E38,code,spimdisasm-explicit-size-before-first-data
func_003A4E40,0x003A4E40,0x8,0x003A4E48,code,spimdisasm-explicit-size-before-first-data
func_003A4E50,0x003A4E50,0x40,0x003A4E90,code,spimdisasm-explicit-size-before-first-data
func_003A4E90,0x003A4E90,0xE8,0x003A4F78,code,spimdisasm-explicit-size-before-first-data
func_003A4F80,0x003A4F80,0x74,0x003A4FF4,code,spimdisasm-explicit-size-before-first-data
func_003A5000,0x003A5000,0x8C,0x003A508C,code,spimdisasm-explicit-size-before-first-data
func_003A5090,0x003A5090,0x18C,0x003A521C,code,spimdisasm-explicit-size-before-first-data
func_003A5220,0x003A5220,0x178,0x003A5398,code,spimdisasm-explicit-size-before-first-data
func_003A53A0,0x003A53A0,0x3C,0x003A53DC,code,spimdisasm-explicit-size-before-first-data
func_003A53E0,0x003A53E0,0x7C,0x003A545C,code,spimdisasm-explicit-size-before-first-data
func_003A5460,0x003A5460,0x58,0x003A54B8,code,spimdisasm-explicit-size-before-first-data
func_003A54C0,0x003A54C0,0x23C,0x003A56FC,code,spimdisasm-explicit-size-before-first-data
func_003A5700,0x003A5700,0x8C,0x003A578C,code,spimdisasm-explicit-size-before-first-data
func_003A5790,0x003A5790,0xD8,0x003A5868,code,spimdisasm-explicit-size-before-first-data
func_003A5870,0x003A5870,0x64,0x003A58D4,code,spimdisasm-explicit-size-before-first-data
func_003A58E0,0x003A58E0,0x18,0x003A58F8,code,spimdisasm-explicit-size-before-first-data
func_003A5900,0x003A5900,0x14,0x003A5914,code,spimdisasm-explicit-size-before-first-data
func_003A5920,0x003A5920,0x8,0x003A5928,code,spimdisasm-explicit-size-before-first-data
func_003A5930,0x003A5930,0xD0,0x003A5A00,code,spimdisasm-explicit-size-before-first-data
func_003A5A00,0x003A5A00,0x74,0x003A5A74,code,spimdisasm-explicit-size-before-first-data
func_003A5A80,0x003A5A80,0x54,0x003A5AD4,code,spimdisasm-explicit-size-before-first-data
func_003A5AE0,0x003A5AE0,0x194,0x003A5C74,code,spimdisasm-explicit-size-before-first-data
func_003A5C80,0x003A5C80,0xD4,0x003A5D54,code,spimdisasm-explicit-size-before-first-data
func_003A5D60,0x003A5D60,0x14,0x003A5D74,code,spimdisasm-explicit-size-before-first-data
func_003A5D80,0x003A5D80,0x8,0x003A5D88,code,spimdisasm-explicit-size-before-first-data
func_003A5D90,0x003A5D90,0x74,0x003A5E04,code,spimdisasm-explicit-size-before-first-data
func_003A5E10,0x003A5E10,0x78,0x003A5E88,code,spimdisasm-explicit-size-before-first-data
func_003A5E90,0x003A5E90,0x3A8,0x003A6238,code,spimdisasm-explicit-size-before-first-data
func_003A6240,0x003A6240,0x184,0x003A63C4,code,spimdisasm-explicit-size-before-first-data
func_003A63D0,0x003A63D0,0x68,0x003A6438,code,spimdisasm-explicit-size-before-first-data
func_003A6440,0x003A6440,0x70,0x003A64B0,code,spimdisasm-explicit-size-before-first-data
func_003A64B0,0x003A64B0,0x194,0x003A6644,code,spimdisasm-explicit-size-before-first-data
func_003A6650,0x003A6650,0x10C,0x003A675C,code,spimdisasm-explicit-size-before-first-data
func_003A6760,0x003A6760,0x14,0x003A6774,code,spimdisasm-explicit-size-before-first-data
func_003A6780,0x003A6780,0x8,0x003A6788,code,spimdisasm-explicit-size-before-first-data
func_003A6790,0x003A6790,0x74,0x003A6804,code,spimdisasm-explicit-size-before-first-data
func_003A6810,0x003A6810,0x1A0,0x003A69B0,code,spimdisasm-explicit-size-before-first-data
func_003A69B0,0x003A69B0,0xC4,0x003A6A74,code,spimdisasm-explicit-size-before-first-data
func_003A6A80,0x003A6A80,0x70,0x003A6AF0,code,spimdisasm-explicit-size-before-first-data
func_003A6AF0,0x003A6AF0,0xA4,0x003A6B94,code,spimdisasm-explicit-size-before-first-data
func_003A6BA0,0x003A6BA0,0x158,0x003A6CF8,code,spimdisasm-explicit-size-before-first-data
func_003A6D00,0x003A6D00,0x88,0x003A6D88,code,spimdisasm-explicit-size-before-first-data
func_003A6D90,0x003A6D90,0x14,0x003A6DA4,code,spimdisasm-explicit-size-before-first-data
func_003A6DB0,0x003A6DB0,0x8,0x003A6DB8,code,spimdisasm-explicit-size-before-first-data
func_003A6DC0,0x003A6DC0,0x7C,0x003A6E3C,code,spimdisasm-explicit-size-before-first-data
func_003A6E40,0x003A6E40,0x230,0x003A7070,code,spimdisasm-explicit-size-before-first-data
func_003A7070,0x003A7070,0xA0,0x003A7110,code,spimdisasm-explicit-size-before-first-data
func_003A7110,0x003A7110,0x170,0x003A7280,code,spimdisasm-explicit-size-before-first-data
func_003A7280,0x003A7280,0xDC,0x003A735C,code,spimdisasm-explicit-size-before-first-data
func_003A7360,0x003A7360,0x4C,0x003A73AC,code,spimdisasm-explicit-size-before-first-data
func_003A73B0,0x003A73B0,0x20C,0x003A75BC,code,spimdisasm-explicit-size-before-first-data
func_003A75C0,0x003A75C0,0x118,0x003A76D8,code,spimdisasm-explicit-size-before-first-data
func_003A76E0,0x003A76E0,0x2CC,0x003A79AC,code,spimdisasm-explicit-size-before-first-data
func_003A79B0,0x003A79B0,0xEC,0x003A7A9C,code,spimdisasm-explicit-size-before-first-data
func_003A7AA0,0x003A7AA0,0x4C,0x003A7AEC,code,spimdisasm-explicit-size-before-first-data
func_003A7AF0,0x003A7AF0,0x14,0x003A7B04,code,spimdisasm-explicit-size-before-first-data
func_003A7B10,0x003A7B10,0x8,0x003A7B18,code,spimdisasm-explicit-size-before-first-data
func_003A7B20,0x003A7B20,0x74,0x003A7B94,code,spimdisasm-explicit-size-before-first-data
func_003A7BA0,0x003A7BA0,0x7C,0x003A7C1C,code,spimdisasm-explicit-size-before-first-data
func_003A7C20,0x003A7C20,0xF0,0x003A7D10,code,spimdisasm-explicit-size-before-first-data
func_003A7D10,0x003A7D10,0x120,0x003A7E30,code,spimdisasm-explicit-size-before-first-data
func_003A7E30,0x003A7E30,0x38,0x003A7E68,code,spimdisasm-explicit-size-before-first-data
func_003A7E70,0x003A7E70,0x98,0x003A7F08,code,spimdisasm-explicit-size-before-first-data
func_003A7F10,0x003A7F10,0x238,0x003A8148,code,spimdisasm-explicit-size-before-first-data
func_003A8150,0x003A8150,0xF0,0x003A8240,code,spimdisasm-explicit-size-before-first-data
func_003A8240,0x003A8240,0x4C,0x003A828C,code,spimdisasm-explicit-size-before-first-data
func_003A8290,0x003A8290,0x14,0x003A82A4,code,spimdisasm-explicit-size-before-first-data
func_003A82B0,0x003A82B0,0x14,0x003A82C4,code,spimdisasm-explicit-size-before-first-data
func_003A82D0,0x003A82D0,0x8,0x003A82D8,code,spimdisasm-explicit-size-before-first-data
func_003A82E0,0x003A82E0,0xA0,0x003A8380,code,spimdisasm-explicit-size-before-first-data
func_003A8380,0x003A8380,0x300,0x003A8680,code,spimdisasm-explicit-size-before-first-data
func_003A8680,0x003A8680,0x398,0x003A8A18,code,spimdisasm-explicit-size-before-first-data
func_003A8A20,0x003A8A20,0xB8,0x003A8AD8,code,spimdisasm-explicit-size-before-first-data
func_003A8AE0,0x003A8AE0,0x14,0x003A8AF4,code,spimdisasm-explicit-size-before-first-data
func_003A8B00,0x003A8B00,0x8,0x003A8B08,code,spimdisasm-explicit-size-before-first-data
func_003A8B10,0x003A8B10,0x54,0x003A8B64,code,spimdisasm-explicit-size-before-first-data
func_003A8B70,0x003A8B70,0x118,0x003A8C88,code,spimdisasm-explicit-size-before-first-data
func_003A8C90,0x003A8C90,0x68,0x003A8CF8,code,spimdisasm-explicit-size-before-first-data
func_003A8D00,0x003A8D00,0x8,0x003A8D08,code,spimdisasm-explicit-size-before-first-data
func_003A8D10,0x003A8D10,0x8,0x003A8D18,code,spimdisasm-explicit-size-before-first-data
func_003A8D20,0x003A8D20,0x84,0x003A8DA4,code,spimdisasm-explicit-size-before-first-data
func_003A8DB0,0x003A8DB0,0x11C,0x003A8ECC,code,spimdisasm-explicit-size-before-first-data
func_003A8ED0,0x003A8ED0,0x2E4,0x003A91B4,code,spimdisasm-explicit-size-before-first-data
func_003A91C0,0x003A91C0,0x9C,0x003A925C,code,spimdisasm-explicit-size-before-first-data
func_003A9260,0x003A9260,0x8,0x003A9268,code,spimdisasm-explicit-size-before-first-data
func_003A9270,0x003A9270,0x8,0x003A9278,code,spimdisasm-explicit-size-before-first-data
func_003A9280,0x003A9280,0x7C,0x003A92FC,code,spimdisasm-explicit-size-before-first-data
func_003A9300,0x003A9300,0x128,0x003A9428,code,spimdisasm-explicit-size-before-first-data
func_003A9430,0x003A9430,0xAC,0x003A94DC,code,spimdisasm-explicit-size-before-first-data
func_003A94E0,0x003A94E0,0x44,0x003A9524,code,spimdisasm-explicit-size-before-first-data
func_003A9530,0x003A9530,0x8,0x003A9538,code,spimdisasm-explicit-size-before-first-data
func_003A9540,0x003A9540,0xC0,0x003A9600,code,spimdisasm-explicit-size-before-first-data
func_003A9600,0x003A9600,0x124,0x003A9724,code,spimdisasm-explicit-size-before-first-data
func_003A9730,0x003A9730,0x188,0x003A98B8,code,spimdisasm-explicit-size-before-first-data
func_003A98C0,0x003A98C0,0x17C,0x003A9A3C,code,spimdisasm-explicit-size-before-first-data
func_003A9A40,0x003A9A40,0x8,0x003A9A48,code,spimdisasm-explicit-size-before-first-data
func_003A9A50,0x003A9A50,0x8,0x003A9A58,code,spimdisasm-explicit-size-before-first-data
func_003A9A60,0x003A9A60,0x50,0x003A9AB0,code,spimdisasm-explicit-size-before-first-data
func_003A9AB0,0x003A9AB0,0x98,0x003A9B48,code,spimdisasm-explicit-size-before-first-data
func_003A9B50,0x003A9B50,0x194,0x003A9CE4,code,spimdisasm-explicit-size-before-first-data
func_003A9CF0,0x003A9CF0,0x144,0x003A9E34,code,spimdisasm-explicit-size-before-first-data
func_003A9E40,0x003A9E40,0x8,0x003A9E48,code,spimdisasm-explicit-size-before-first-data
func_003A9E50,0x003A9E50,0x8,0x003A9E58,code,spimdisasm-explicit-size-before-first-data
func_003A9E60,0x003A9E60,0xC4,0x003A9F24,code,spimdisasm-explicit-size-before-first-data
func_003A9F30,0x003A9F30,0x84,0x003A9FB4,code,spimdisasm-explicit-size-before-first-data
func_003A9FC0,0x003A9FC0,0x110,0x003AA0D0,code,spimdisasm-explicit-size-before-first-data
func_003AA0D0,0x003AA0D0,0x180,0x003AA250,code,spimdisasm-explicit-size-before-first-data
func_003AA250,0x003AA250,0x14,0x003AA264,code,spimdisasm-explicit-size-before-first-data
func_003AA270,0x003AA270,0x8,0x003AA278,code,spimdisasm-explicit-size-before-first-data
func_003AA280,0x003AA280,0x5C,0x003AA2DC,code,spimdisasm-explicit-size-before-first-data
func_003AA2E0,0x003AA2E0,0xD4,0x003AA3B4,code,spimdisasm-explicit-size-before-first-data
func_003AA3C0,0x003AA3C0,0x108,0x003AA4C8,code,spimdisasm-explicit-size-before-first-data
func_003AA4D0,0x003AA4D0,0x3FC,0x003AA8CC,code,spimdisasm-explicit-size-before-first-data
func_003AA8D0,0x003AA8D0,0x184,0x003AAA54,code,spimdisasm-explicit-size-before-first-data
func_003AAA60,0x003AAA60,0x14C,0x003AABAC,code,spimdisasm-explicit-size-before-first-data
func_003AABB0,0x003AABB0,0x1E4,0x003AAD94,code,spimdisasm-explicit-size-before-first-data
func_003AADA0,0x003AADA0,0x78,0x003AAE18,code,spimdisasm-explicit-size-before-first-data
func_003AAE20,0x003AAE20,0x35C,0x003AB17C,code,spimdisasm-explicit-size-before-first-data
func_003AB180,0x003AB180,0xF0,0x003AB270,code,spimdisasm-explicit-size-before-first-data
func_003AB270,0x003AB270,0x190,0x003AB400,code,spimdisasm-explicit-size-before-first-data
func_003AB400,0x003AB400,0x9C,0x003AB49C,code,spimdisasm-explicit-size-before-first-data
func_003AB4A0,0x003AB4A0,0x4A4,0x003AB944,code,spimdisasm-explicit-size-before-first-data
func_003AB950,0x003AB950,0x1D8,0x003ABB28,code,spimdisasm-explicit-size-before-first-data
func_003ABB30,0x003ABB30,0x8,0x003ABB38,code,spimdisasm-explicit-size-before-first-data
func_003ABB40,0x003ABB40,0x4A0,0x003ABFE0,code,spimdisasm-explicit-size-before-first-data
func_003ABFE0,0x003ABFE0,0x3C,0x003AC01C,code,spimdisasm-explicit-size-before-first-data
func_003AC020,0x003AC020,0x4D8,0x003AC4F8,code,spimdisasm-explicit-size-before-first-data
func_003AC500,0x003AC500,0x78,0x003AC578,code,spimdisasm-explicit-size-before-first-data
func_003AC580,0x003AC580,0x164,0x003AC6E4,code,spimdisasm-explicit-size-before-first-data
func_003AC6F0,0x003AC6F0,0x320,0x003ACA10,code,spimdisasm-explicit-size-before-first-data
func_003ACA10,0x003ACA10,0x64,0x003ACA74,code,spimdisasm-explicit-size-before-first-data
func_003ACA80,0x003ACA80,0x1AC,0x003ACC2C,code,spimdisasm-explicit-size-before-first-data
func_003ACC30,0x003ACC30,0x80,0x003ACCB0,code,spimdisasm-explicit-size-before-first-data
func_003ACCB0,0x003ACCB0,0x8,0x003ACCB8,code,spimdisasm-explicit-size-before-first-data
func_003ACCC0,0x003ACCC0,0x1E8,0x003ACEA8,code,spimdisasm-explicit-size-before-first-data
func_003ACEB0,0x003ACEB0,0x258,0x003AD108,code,spimdisasm-explicit-size-before-first-data
func_003AD110,0x003AD110,0x1B8,0x003AD2C8,code,spimdisasm-explicit-size-before-first-data
func_003AD2D0,0x003AD2D0,0x48,0x003AD318,code,spimdisasm-explicit-size-before-first-data
func_003AD320,0x003AD320,0x74,0x003AD394,code,spimdisasm-explicit-size-before-first-data
func_003AD3A0,0x003AD3A0,0xD4,0x003AD474,code,spimdisasm-explicit-size-before-first-data
func_003AD480,0x003AD480,0x74,0x003AD4F4,code,spimdisasm-explicit-size-before-first-data
func_003AD500,0x003AD500,0x7C,0x003AD57C,code,spimdisasm-explicit-size-before-first-data
func_003AD580,0x003AD580,0x7C,0x003AD5FC,code,spimdisasm-explicit-size-before-first-data
func_003AD600,0x003AD600,0xD8,0x003AD6D8,code,spimdisasm-explicit-size-before-first-data
func_003AD6E0,0x003AD6E0,0xC0,0x003AD7A0,code,spimdisasm-explicit-size-before-first-data
func_003AD7A0,0x003AD7A0,0x164,0x003AD904,code,spimdisasm-explicit-size-before-first-data
func_003AD910,0x003AD910,0xF8,0x003ADA08,code,spimdisasm-explicit-size-before-first-data
func_003ADA10,0x003ADA10,0x58,0x003ADA68,code,spimdisasm-explicit-size-before-first-data
func_003ADA70,0x003ADA70,0x110,0x003ADB80,code,spimdisasm-explicit-size-before-first-data
func_003ADB80,0x003ADB80,0xEC,0x003ADC6C,code,spimdisasm-explicit-size-before-first-data
func_003ADC70,0x003ADC70,0x218,0x003ADE88,code,spimdisasm-explicit-size-before-first-data
func_003ADE90,0x003ADE90,0xFC,0x003ADF8C,code,spimdisasm-explicit-size-before-first-data
func_003ADF90,0x003ADF90,0x70,0x003AE000,code,spimdisasm-explicit-size-before-first-data
func_003AE000,0x003AE000,0x160,0x003AE160,code,spimdisasm-explicit-size-before-first-data
func_003AE160,0x003AE160,0xF4,0x003AE254,code,spimdisasm-explicit-size-before-first-data
func_003AE260,0x003AE260,0x58,0x003AE2B8,code,spimdisasm-explicit-size-before-first-data
func_003AE2C0,0x003AE2C0,0xAC,0x003AE36C,code,spimdisasm-explicit-size-before-first-data
func_003AE370,0x003AE370,0x1C,0x003AE38C,code,spimdisasm-explicit-size-before-first-data
func_003AE390,0x003AE390,0x10C,0x003AE49C,code,spimdisasm-explicit-size-before-first-data
func_003AE4A0,0x003AE4A0,0xF0,0x003AE590,code,spimdisasm-explicit-size-before-first-data
func_003AE590,0x003AE590,0x58,0x003AE5E8,code,spimdisasm-explicit-size-before-first-data
func_003AE5F0,0x003AE5F0,0xF4,0x003AE6E4,code,spimdisasm-explicit-size-before-first-data
func_003AE6F0,0x003AE6F0,0x4C,0x003AE73C,code,spimdisasm-explicit-size-before-first-data
func_003AE740,0x003AE740,0x134,0x003AE874,code,spimdisasm-explicit-size-before-first-data
func_003AE880,0x003AE880,0x14,0x003AE894,code,spimdisasm-explicit-size-before-first-data
func_003AE8A0,0x003AE8A0,0x8,0x003AE8A8,code,spimdisasm-explicit-size-before-first-data
func_003AE8B0,0x003AE8B0,0x50,0x003AE900,code,spimdisasm-explicit-size-before-first-data
func_003AE900,0x003AE900,0x5C,0x003AE95C,code,spimdisasm-explicit-size-before-first-data
func_003AE960,0x003AE960,0x510,0x003AEE70,code,spimdisasm-explicit-size-before-first-data
func_003AEE70,0x003AEE70,0x14,0x003AEE84,code,spimdisasm-explicit-size-before-first-data
func_003AEE90,0x003AEE90,0x10,0x003AEEA0,code,spimdisasm-explicit-size-before-first-data
